Unnamed: 0,server_train_loss_mean,server_train_loss_std,server_test_acc_mean,server_test_acc_std,server_lr_mean,server_lr_std
0,2.3028552770614623,0.0024237278660588094,9.684000000000001,0.3542315626818138,0.1,0.0
1,2.2993984270095824,0.0022512617668769518,11.594,1.344165168422393,0.1,0.0
2,2.2961059093475344,0.0025577264903196965,13.13,1.8874321179846438,0.1,0.0
3,2.29284158706665,0.0032445619661925712,15.536000000000001,3.390881891189961,0.1,0.0
4,2.28950626373291,0.004139456945382435,16.562,3.838745888959051,0.1,0.0
5,2.2862708902359006,0.005033085987373453,18.79,4.857741244652703,0.1,0.0
6,2.2827462291717526,0.006176291919713793,20.282000000000004,4.826294644963155,0.1,0.0
7,2.2790368509292604,0.007464287274456204,24.453999999999997,3.2598665616862297,0.1,0.0
8,2.2750985622406006,0.008850201460036252,26.592000000000002,5.268080295515623,0.1,0.0
9,2.2710590028762816,0.010295882352045364,26.920000000000005,7.236141927850781,0.1,0.0
10,2.2665251684188847,0.011932739184932714,33.486000000000004,9.116914499982986,0.1,0.0
11,2.2615981578826903,0.013823656575742796,37.438,9.108390088264775,0.1,0.0
12,2.2560842227935796,0.016085694354782645,39.150000000000006,13.219220854498198,0.1,0.0
13,2.2499890041351316,0.01869940591518977,40.512,14.708705585468763,0.1,0.0
14,2.24345006942749,0.021498485273258084,44.936,14.262861914777133,0.1,0.0
15,2.2358558797836308,0.025012597312955503,44.42400000000001,13.25543586608905,0.1,0.0
16,2.2272416734695435,0.028969970970303596,47.506,11.863190127448858,0.1,0.0
17,2.2175699234008794,0.03376920572073467,49.424,7.005785466312824,0.1,0.0
18,2.206404657363892,0.039330900088557025,55.894000000000005,6.538798054688645,0.1,0.0
19,2.19354127407074,0.04585383818685054,56.79200000000001,4.378306750331686,0.1,0.0
20,2.1780726671218877,0.05395171753283416,58.83,3.6976884671372714,0.1,0.0
21,2.1603940868377682,0.06365046588870824,57.846000000000004,4.379632404665942,0.1,0.0
22,2.1391690206527714,0.07572754701993012,57.09400000000001,6.207441501939426,0.1,0.0
23,2.115094375610352,0.0900011067943149,56.07800000000001,7.783024476384492,0.1,0.0
24,2.08622430562973,0.10662576656958613,58.364,8.361362329190143,0.1,0.0
25,2.0532451748847964,0.12630634187709028,59.80000000000001,7.900443025552425,0.1,0.0
26,2.0134910917282105,0.15030153201095675,59.17800000000001,6.15407751007411,0.1,0.0
27,1.9664840078353882,0.17840246693138204,62.99200000000002,8.991683379657012,0.1,0.0
28,1.9196643161773683,0.20352784985139438,60.742000000000004,4.898154754598924,0.1,0.0
29,1.861392948627472,0.2357453839655187,61.742,2.1952152514047425,0.1,0.0
30,1.8047910857200624,0.26185532044029725,58.496,6.065729964315915,0.1,0.0
31,1.777813575267792,0.25768426872293676,58.96200000000001,9.46318233999536,0.1,0.0
32,1.7986614441871644,0.25024802954291225,55.220000000000006,6.965403793033104,0.1,0.0
33,1.8039507985115055,0.17697508732214506,50.344,17.260904669222874,0.1,0.0
34,1.778072912693024,0.2138961450119358,58.644000000000005,11.312766239960942,0.1,0.0
35,1.6830271387100222,0.2802524404518189,57.004,16.359452313570884,0.1,0.0
36,1.5699474024772646,0.3089238783132652,62.794000000000004,9.372002454118334,0.1,0.0
37,1.4474744296073916,0.3254411820748967,65.80600000000001,5.533889229104608,0.1,0.0
38,1.4911172723770143,0.2991680317288944,57.866,13.063706594990567,0.1,0.0
39,1.6200879573822022,0.41902169458831534,59.96600000000001,12.365256972663365,0.1,0.0
40,1.564853894710541,0.14152614195979035,55.846000000000004,8.76456673201819,0.1,0.0
41,1.4352422022819518,0.1756995985826745,60.5,9.990225222686421,0.1,0.0
42,1.2816357219219208,0.2524372370556788,65.46000000000001,9.611417689394218,0.1,0.0
43,1.1807726860046386,0.25291451737051607,67.418,10.674177720086924,0.1,0.0
44,1.1241168987751007,0.24263269024451492,66.39200000000001,7.933427380394938,0.1,0.0
45,1.1589321839809419,0.2910740262977964,66.306,9.159412099037803,0.1,0.0
46,1.1377515399456024,0.3696664272683993,62.748000000000005,14.640825454871047,0.1,0.0
47,1.1750424718856813,0.41513451955863595,64.748,12.946542781762249,0.1,0.0
48,1.1341016948223115,0.2716696235886747,67.99600000000001,10.034895614803371,0.1,0.0
49,0.9887284302711489,0.20234906731095342,73.42000000000002,8.861548961665791,0.1,0.0
50,0.8770099699497222,0.12677246294975036,76.21600000000002,6.27530716379685,0.1,0.0
51,0.9163222002983094,0.35626666811793656,78.54799999999999,8.197747861455603,0.1,0.0
52,0.8205815017223358,0.24867197329020282,78.168,6.755602859848996,0.1,0.0
53,0.8516313576698306,0.21159987619764542,73.34200000000001,8.342686617631038,0.1,0.0
54,1.0558803713321687,0.4428257443983821,70.278,9.904931599965757,0.1,0.0
55,1.05969539642334,0.351568435751754,66.688,13.223281362808557,0.1,0.0
56,0.8947727632522582,0.25863617549174045,74.852,8.637584731856467,0.1,0.0
57,0.8336305248737336,0.2301865271152066,75.252,10.413470603021839,0.1,0.0
58,0.7635144174098969,0.12520517100647816,77.906,3.7932677205807668,0.1,0.0
59,0.7798888671398163,0.08105994437843207,76.238,7.027098974683648,0.1,0.0
60,0.8643752574920655,0.33007393340349717,74.95200000000001,9.946701463299284,0.1,0.0
61,0.7561204499006271,0.17477381528414232,77.424,7.258014880117014,0.1,0.0
62,0.6605419862270356,0.1575259363244834,81.55,5.485713262648711,0.1,0.0
63,0.6286187636852264,0.18877691616297432,81.284,8.622368004208584,0.1,0.0
64,0.6050507730245591,0.2044295230244257,81.75600000000001,9.439302410665737,0.1,0.0
65,0.5580135238170624,0.10638307489791136,83.79600000000002,3.477093613925291,0.1,0.0
66,0.5575358533859254,0.0727104406528817,83.744,2.844086848181682,0.1,0.0
67,0.5653134936094284,0.08869010478111876,83.73000000000002,2.72373823999298,0.1,0.0
68,0.5871506607532502,0.08561046404487756,82.83800000000001,1.673833922466627,0.1,0.0
69,0.5630760955810545,0.06201731310112646,82.18599999999999,3.11824950893928,0.1,0.0
70,0.6003272062540055,0.13728352918022774,81.256,6.9168728483325514,0.1,0.0
71,0.6514298045635224,0.19603087484676243,79.19600000000001,8.134370289088148,0.1,0.0
72,0.5670843398571015,0.1533755042265077,83.34400000000001,5.157342338840808,0.1,0.0
73,0.4922609508037568,0.0787661239808478,86.432,2.2418898278015478,0.1,0.0
74,0.47200343370437625,0.03765299066409911,86.768,1.3686745412989942,0.1,0.0
75,0.4824999749660493,0.05699090043014064,86.24200000000002,2.581660318477241,0.1,0.0
76,0.5189986664056778,0.11255629304383481,84.19000000000001,4.817940431346167,0.1,0.0
77,0.46920475184917443,0.020301175446322383,86.56,0.821827232452178,0.1,0.0
78,0.5159280061721802,0.11646799155201415,84.46600000000001,4.4593643044721025,0.1,0.0
79,0.5226942712068559,0.08911645257237427,82.97000000000001,4.341842926684479,0.1,0.0
80,0.5437865608930588,0.1302010896396398,82.58800000000001,5.2396679284092045,0.1,0.0
81,0.4889535528421402,0.07652328187823687,84.082,3.914667291098946,0.1,0.0
82,0.46766231715679174,0.09059114628787863,85.02600000000001,4.7482817945020885,0.1,0.0
83,0.4580616694688797,0.08810234820035748,86.33200000000002,3.1891331110507046,0.1,0.0
84,0.42085454821586615,0.05288708549070153,87.706,2.2031522870650444,0.1,0.0
85,0.40373679161071774,0.04838168601149237,88.14200000000001,2.271380637409769,0.1,0.0
86,0.4056931215524674,0.03231854742449795,88.20800000000003,1.5557538365692605,0.1,0.0
87,0.40582411944866187,0.040911744173350174,88.16600000000001,2.229143333211232,0.1,0.0
88,0.44103046596050266,0.07950310300028612,86.934,3.214308634838919,0.1,0.0
89,0.4158618479967117,0.04324541761905466,87.69000000000001,1.6448252186782557,0.1,0.0
90,0.4055489790439606,0.06821315328408561,87.944,3.069125282552013,0.1,0.0
91,0.40085060119628907,0.0649802154032127,88.072,3.437363815484175,0.1,0.0
92,0.4175741183757783,0.09422464835123989,87.348,4.227312384955719,0.1,0.0
93,0.40375806391239166,0.05735964545913033,87.954,2.643913765613403,0.1,0.0
94,0.4090331560373306,0.07281068367982742,87.54799999999999,3.4833704942196477,0.1,0.0
95,0.42227468430995946,0.08536325752827656,86.572,4.386908934546052,0.1,0.0
96,0.39049258410930643,0.06888735391103365,87.95,3.040378265939955,0.1,0.0
97,0.36878693222999576,0.04594629656132435,88.71000000000001,2.3556103243108897,0.1,0.0
98,0.35045001149177557,0.04842209976293443,89.89400000000002,2.542485004872192,0.1,0.0
99,0.3377509486675262,0.033098375284615573,90.51200000000001,1.2805936123532682,0.1,0.0
100,0.3300502371788025,0.014482426059220494,90.87200000000001,0.596799798927574,0.1,0.0
101,0.32802258849143984,0.009138510413574472,90.796,0.41107176988940153,0.1,0.0
102,0.33202042162418366,0.016418066474144358,90.78000000000002,0.7678867103941843,0.1,0.0
103,0.3433531975746155,0.03294847849646175,89.86600000000001,1.7645339327992424,0.1,0.0
104,0.360174110531807,0.03792515508649942,89.40400000000002,2.1472261175758813,0.1,0.0
105,0.3497389775514603,0.04626796707955613,89.59,2.4095746512610856,0.1,0.0
106,0.34500653743743903,0.049006154994920635,89.834,2.208852643342234,0.1,0.0
107,0.3547872895002365,0.045168114467897126,89.36000000000001,2.177762613325889,0.1,0.0
108,0.367680516242981,0.07443065001291631,88.65200000000002,3.250310754374112,0.1,0.0
109,0.3356335771083832,0.05098781318100275,90.10999999999999,2.398384873201131,0.1,0.0
110,0.3166328459978104,0.029021772175239456,91.054,1.1069688342496338,0.1,0.0
111,0.2955942606925964,0.0071469716947213605,91.898,0.22443261795024164,0.1,0.0
112,0.3061624777317047,0.02435458817858885,91.654,0.9568594463138388,0.1,0.0
113,0.31671209216117857,0.04655394280611133,91.01200000000001,2.3650940784670698,0.1,0.0
114,0.31108909845352173,0.024019394617198465,91.2,0.7412152184082479,0.1,0.0
115,0.3077547460794449,0.011974230337419258,91.232,0.7548973440143968,0.1,0.0
116,0.30700531065464015,0.04657919393967272,91.328,2.332438637992422,0.1,0.0
117,0.3005749520659447,0.04397034853365242,91.00800000000001,2.51594316311,0.1,0.0
118,0.3112571826577186,0.06993064924720455,91.116,2.861027787351959,0.1,0.0
119,0.2928910478949548,0.03295710990807234,91.53400000000002,1.4727627100113645,0.1,0.0
120,0.2775764802098274,0.01884145021297779,92.30600000000001,0.6955070093104745,0.1,0.0
121,0.2765270268917083,0.020663113081679774,92.22999999999999,0.7238784428341504,0.1,0.0
122,0.28298589259386064,0.02876931013190223,91.928,1.3371873466347077,0.1,0.0
123,0.2932994741201401,0.059007744873806674,91.426,2.4761623533201607,0.1,0.0
