Unnamed: 0,server_train_loss_mean,server_train_loss_std,server_test_acc_mean,server_test_acc_std,server_lr_mean,server_lr_std
0,2.3028552770614623,0.0024237278660587894,9.684000000000001,0.3542315626818137,0.8,0.0
1,2.2993984270095824,0.0022512617668769383,11.594000000000001,1.344165168422393,0.8,0.0
2,2.2961059093475344,0.0025577264903195373,13.13,1.8874321179846434,0.8,0.0
3,2.2928415870666505,0.0032445619661924377,15.536000000000001,3.39088189118996,0.8,0.0
4,2.2895062637329104,0.004139456945382294,16.562,3.8387458889590516,0.8,0.0
5,2.286270890235901,0.005033085987373237,18.79,4.857741244652702,0.8,0.0
6,2.282746229171753,0.006176291919713805,20.282000000000004,4.826294644963155,0.8,0.0
7,2.2790368509292604,0.007464287274456244,24.454,3.25986656168623,0.8,0.0
8,2.2750985622406006,0.008850201460036185,26.592000000000002,5.268080295515625,0.8,0.0
9,2.271059002876282,0.010295882352045108,26.920000000000005,7.236141927850781,0.8,0.0
10,2.2665251684188847,0.011932739184932655,33.486000000000004,9.116914499982986,0.8,0.0
11,2.2615981578826903,0.013823656575742808,37.438,9.108390088264777,0.8,0.0
12,2.256084222793579,0.016085694354782635,39.15,13.219220854498198,0.8,0.0
13,2.2499890041351316,0.0186994059151898,40.512,14.708705585468763,0.8,0.0
14,2.2434500694274906,0.02149848527325797,44.936,14.262861914777133,0.8,0.0
15,2.2358558797836308,0.0250125973129556,44.424,13.25543586608905,0.8,0.0
16,2.2272416734695435,0.028969970970303557,47.50599999999999,11.863190127448856,0.8,0.0
17,2.217569923400879,0.03376920572073476,49.424,7.005785466312825,0.8,0.0
18,2.206404657363892,0.03933090008855698,55.894000000000005,6.5387980546886455,0.8,0.0
19,2.19354127407074,0.04585383818685052,56.79200000000001,4.378306750331686,0.8,0.0
20,2.1780726671218877,0.053951717532834,58.830000000000005,3.6976884671372745,0.8,0.0
21,2.1603940868377682,0.06365046588870811,57.846000000000004,4.379632404665941,0.8,0.0
22,2.1391690206527714,0.07572754701993016,57.093999999999994,6.207441501939426,0.8,0.0
23,2.115094375610352,0.09000110679431483,56.07800000000001,7.783024476384491,0.8,0.0
24,2.08622430562973,0.10662576656958615,58.36400000000001,8.361362329190143,0.8,0.0
25,2.053245174884796,0.12630634187709025,59.80000000000001,7.900443025552426,0.8,0.0
26,2.0134910917282105,0.15030153201095683,59.17800000000002,6.15407751007411,0.8,0.0
27,1.9664840078353882,0.17840246693138204,62.992000000000004,8.991683379657006,0.8,0.0
28,1.9196643161773685,0.2035278498513943,60.742000000000004,4.898154754598925,0.8,0.0
29,1.8613929486274725,0.23574538396551864,61.742000000000004,2.195215251404742,0.8,0.0
30,1.8047910857200624,0.26185532044029725,58.496,6.065729964315916,0.8,0.0
31,1.777813575267792,0.2576842687229367,58.962,9.463182339995361,0.8,0.0
32,1.7986614441871644,0.25024802954291225,55.220000000000006,6.9654037930331,0.8,0.0
33,1.803950798511505,0.176975087322145,50.344,17.260904669222874,0.8,0.0
34,1.778072912693024,0.2138961450119358,58.64399999999999,11.312766239960945,0.8,0.0
35,1.6830271387100222,0.2802524404518189,57.004,16.35945231357089,0.8,0.0
36,1.5699474024772644,0.30892387831326523,62.794,9.372002454118338,0.8,0.0
37,1.4474744296073916,0.32544118207489664,65.80600000000001,5.533889229104613,0.8,0.0
38,1.4911172723770143,0.2991680317288944,57.86600000000001,13.063706594990567,0.8,0.0
39,1.6200879573822022,0.4190216945883154,59.96600000000001,12.365256972663367,0.8,0.0
40,1.564853894710541,0.1415261419597903,55.846000000000004,8.764566732018189,0.8,0.0
41,1.4352422022819518,0.17569959858267448,60.5,9.990225222686421,0.8,0.0
42,1.2816357219219205,0.25243723705567883,65.46000000000001,9.611417689394218,0.8,0.0
43,1.1807726860046386,0.25291451737051607,67.41800000000002,10.674177720086924,0.8,0.0
44,1.124116898775101,0.24263269024451492,66.392,7.933427380394933,0.8,0.0
45,1.158932183980942,0.29107402629779633,66.306,9.159412099037803,0.8,0.0
46,1.1377515399456024,0.3696664272683993,62.748000000000005,14.640825454871047,0.8,0.0
47,1.1750424718856811,0.41513451955863595,64.74800000000002,12.946542781762245,0.8,0.0
48,1.1341016948223115,0.2716696235886747,67.99600000000001,10.034895614803373,0.8,0.0
49,0.9887284302711489,0.20234906731095342,73.42000000000003,8.861548961665791,0.8,0.0
50,0.8770099699497222,0.12677246294975036,76.21600000000002,6.275307163796844,0.8,0.0
51,0.9163222002983094,0.3562666681179365,78.54799999999999,8.19774786145561,0.4,0.0
52,0.820581501722336,0.24867197329020285,78.168,6.755602859848996,0.4,0.0
53,0.8516313576698306,0.21159987619764542,73.34200000000001,8.342686617631035,0.4,0.0
54,1.0558803713321687,0.4428257443983821,70.27800000000002,9.904931599965757,0.4,0.0
55,1.0596953964233398,0.35156843575175395,66.688,13.223281362808551,0.4,0.0
56,0.8947727632522584,0.25863617549174045,74.852,8.637584731856467,0.4,0.0
57,0.8336305248737336,0.23018652711520654,75.252,10.413470603021839,0.4,0.0
58,0.7635144174098969,0.1252051710064782,77.90600000000002,3.7932677205807677,0.4,0.0
59,0.7798888671398163,0.0810599443784321,76.23800000000001,7.027098974683646,0.4,0.0
60,0.8643752574920656,0.3300739334034971,74.95200000000001,9.946701463299284,0.4,0.0
61,0.7561204499006271,0.1747738152841423,77.424,7.258014880117019,0.4,0.0
62,0.6605419862270356,0.15752593632448342,81.55,5.485713262648711,0.4,0.0
63,0.6286187636852265,0.18877691616297432,81.284,8.622368004208584,0.4,0.0
64,0.6050507730245591,0.2044295230244257,81.75600000000001,9.439302410665737,0.4,0.0
65,0.5580135238170624,0.10638307489791136,83.79600000000002,3.4770936139252906,0.4,0.0
66,0.5575358533859254,0.07271044065288174,83.744,2.8440868481816812,0.4,0.0
67,0.5653134936094284,0.08869010478111873,83.73000000000002,2.723738239992975,0.4,0.0
68,0.5871506607532502,0.08561046404487754,82.838,1.6738339224666274,0.4,0.0
69,0.5630760955810546,0.0620173131011264,82.186,3.1182495089392805,0.4,0.0
70,0.6003272062540054,0.13728352918022774,81.256,6.9168728483325514,0.4,0.0
71,0.6514298045635225,0.19603087484676238,79.196,8.134370289088151,0.4,0.0
72,0.5670843398571015,0.1533755042265077,83.34400000000001,5.157342338840813,0.4,0.0
73,0.4922609508037567,0.07876612398084779,86.43200000000002,2.2418898278015478,0.4,0.0
74,0.47200343370437625,0.037652990664099106,86.768,1.3686745412989945,0.4,0.0
75,0.4824999749660493,0.05699090043014065,86.242,2.581660318477243,0.4,0.0
76,0.5189986664056778,0.11255629304383478,84.19,4.817940431346163,0.4,0.0
77,0.46920475184917454,0.020301175446322383,86.56,0.8218272324521728,0.4,0.0
78,0.5159280061721802,0.1164679915520141,84.46600000000001,4.4593643044721,0.4,0.0
79,0.5226942712068559,0.08911645257237423,82.97,4.341842926684472,0.4,0.0
80,0.5437865608930588,0.13020108963963978,82.58800000000001,5.239667928409206,0.4,0.0
81,0.4889535528421402,0.07652328187823686,84.082,3.9146672910989486,0.4,0.0
82,0.46766231715679174,0.09059114628787863,85.026,4.7482817945020805,0.4,0.0
83,0.4580616694688797,0.08810234820035749,86.33200000000002,3.189133111050707,0.4,0.0
84,0.42085454821586615,0.05288708549070152,87.706,2.2031522870650555,0.4,0.0
85,0.40373679161071774,0.04838168601149238,88.14200000000001,2.2713806374097683,0.4,0.0
86,0.4056931215524674,0.03231854742449795,88.20800000000001,1.5557538365692631,0.4,0.0
87,0.40582411944866187,0.040911744173350174,88.16600000000001,2.229143333211229,0.4,0.0
88,0.44103046596050266,0.07950310300028615,86.93400000000001,3.214308634838925,0.4,0.0
89,0.4158618479967117,0.043245417619054684,87.69000000000003,1.6448252186782577,0.4,0.0
90,0.4055489790439606,0.06821315328408561,87.944,3.069125282552008,0.4,0.0
91,0.4008506011962892,0.06498021540321271,88.072,3.4373638154841752,0.4,0.0
92,0.4175741183757783,0.09422464835123989,87.348,4.227312384955717,0.4,0.0
93,0.4037580639123918,0.05735964545913034,87.954,2.6439137656134,0.4,0.0
94,0.4090331560373307,0.07281068367982742,87.548,3.4833704942196437,0.4,0.0
